"object","total_cards","has_more","data__object","data__id","data__oracle_id","data__multiverse_ids__-","data__mtgo_id","data__arena_id","data__tcgplayer_id","data__name","data__lang","data__released_at","data__uri","data__scryfall_uri","data__layout","data__highres_image","data__image_uris__small","data__image_uris__normal","data__image_uris__large","data__image_uris__png","data__image_uris__art_crop","data__image_uris__border_crop","data__mana_cost","data__cmc","data__type_line","data__oracle_text","data__loyalty","data__power","data__toughness","data__colors__001","data__colors__002","data__colors__003","data__color_identity__001","data__color_identity__002","data__color_identity__003","data__all_parts__object","data__all_parts__id","data__all_parts__component","data__all_parts__name","data__all_parts__type_line","data__all_parts__uri","data__legalities__standard","data__legalities__future","data__legalities__frontier","data__legalities__modern","data__legalities__legacy","data__legalities__pauper","data__legalities__vintage","data__legalities__penny","data__legalities__commander","data__legalities__duel","data__legalities__oldschool","data__games__001","data__games__002","data__games__003","data__reserved","data__foil","data__nonfoil","data__oversized","data__promo","data__reprint","data__set","data__set_name","data__set_uri","data__set_search_uri","data__scryfall_set_uri","data__rulings_uri","data__prints_search_uri","data__collector_number","data__digital","data__rarity","data__flavor_text","data__illustration_id","data__artist","data__border_color","data__frame","data__frame_effect","data__full_art","data__story_spotlight","data__edhrec_rank","data__prices__usd","data__prices__usd_foil","data__prices__eur","data__prices__tix","data__related_uris__gatherer","data__related_uris__tcgplayer_decks","data__related_uris__edhrec","data__related_uris__mtgtop8","data__purchase_uris__tcgplayer","data__purchase_uris__cardmarket","data__purchase_uris__cardhoarder"
"","","","card","b7657f02-d1dd-448e-bc0d-c6f25fbc35ea","7eadffcb-1e15-44c1-b1db-78c71b8ec1ce","447392","68673","68192","169345","Rupture Spire","en","2018-07-13","https://api.scryfall.com/cards/b7657f02-d1dd-448e-bc0d-c6f25fbc35ea","https://scryfall.com/card/m19/255/rupture-spire?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/255.jpg?1531451534","https://img.scryfall.com/cards/normal/en/m19/255.jpg?1531451534","https://img.scryfall.com/cards/large/en/m19/255.jpg?1531451534","https://img.scryfall.com/cards/png/en/m19/255.png?1531451534","https://img.scryfall.com/cards/art_crop/en/m19/255.jpg?1531451534","https://img.scryfall.com/cards/border_crop/en/m19/255.jpg?1531451534","","0.0","Land","Rupture Spire enters the battlefield tapped.\nWhen Rupture Spire enters the battlefield, sacrifice it unless you pay {1}.\n{T}: Add one mana of any color.","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/b7657f02-d1dd-448e-bc0d-c6f25fbc35ea/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A7eadffcb-1e15-44c1-b1db-78c71b8ec1ce&unique=prints","255","False","uncommon","","131f121c-f166-4424-a747-b14348895566","Jaime Jones","black","2015","","False","False","440","0.14","0.29","0.10","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447392","https://decks.tcgplayer.com/magic/deck/search?contains=Rupture+Spire&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Rupture+Spire","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Rupture+Spire","https://shop.tcgplayer.com/product/productsearch?id=169345&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Rupture-Spire?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68673?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","c6691e62-8887-41e8-8e74-76ee2353d45e","438ee544-78a2-4e32-9343-70838b60ac16","447172","68233","67752","168445","Rustwing Falcon","en","2018-07-13","https://api.scryfall.com/cards/c6691e62-8887-41e8-8e74-76ee2353d45e","https://scryfall.com/card/m19/36/rustwing-falcon?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/36.jpg?1531451081","https://img.scryfall.com/cards/normal/en/m19/36.jpg?1531451081","https://img.scryfall.com/cards/large/en/m19/36.jpg?1531451081","https://img.scryfall.com/cards/png/en/m19/36.png?1531451081","https://img.scryfall.com/cards/art_crop/en/m19/36.jpg?1531451081","https://img.scryfall.com/cards/border_crop/en/m19/36.jpg?1531451081","{W}","1.0","Creature — Bird","Flying","","1","2","W","","","W","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/c6691e62-8887-41e8-8e74-76ee2353d45e/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A438ee544-78a2-4e32-9343-70838b60ac16&unique=prints","36","False","common","Native to wide prairies and scrublands, falcons occasionally roost in dragon skeletons.","83272f09-014d-421b-aa74-e0ca9d419570","Paul Scott Canavan","black","2015","","False","False","9322","0.06","0.19","0.05","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447172","https://decks.tcgplayer.com/magic/deck/search?contains=Rustwing+Falcon&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Rustwing+Falcon","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Rustwing+Falcon","https://shop.tcgplayer.com/product/productsearch?id=168445&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Rustwing-Falcon?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68233?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","19316cbb-d1af-4ab7-b588-78637503e986","52241b9c-7a69-4176-9234-8bdab09d8e64","447205","68299","67818","169105","Sai, Master Thopterist","en","2018-07-13","https://api.scryfall.com/cards/19316cbb-d1af-4ab7-b588-78637503e986","https://scryfall.com/card/m19/69/sai-master-thopterist?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/69.jpg?1531451437","https://img.scryfall.com/cards/normal/en/m19/69.jpg?1531451437","https://img.scryfall.com/cards/large/en/m19/69.jpg?1531451437","https://img.scryfall.com/cards/png/en/m19/69.png?1531451437","https://img.scryfall.com/cards/art_crop/en/m19/69.jpg?1531451437","https://img.scryfall.com/cards/border_crop/en/m19/69.jpg?1531451437","{2},{U}","3.0","Legendary Creature — Human Artificer","Whenever you cast an artifact spell, create a 1/1 colorless Thopter artifact creature token with flying.\n{1},{U}, Sacrifice two artifacts: Draw a card.","","1","4","U","","","U","","","related_card","19316cbb-d1af-4ab7-b588-78637503e986","combo_piece","Sai, Master Thopterist","Legendary Creature — Human Artificer","https://api.scryfall.com/cards/19316cbb-d1af-4ab7-b588-78637503e986","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/19316cbb-d1af-4ab7-b588-78637503e986/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A52241b9c-7a69-4176-9234-8bdab09d8e64&unique=prints","69","False","rare","""Industry without artistry is just a fancy way to fill the junkyard.""","00eccb31-25af-4131-a704-0b25daf8d4d7","Adam Paquette","black","2015","legendary","False","False","1481","1.94","9.39","1.51","0.02","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447205","https://decks.tcgplayer.com/magic/deck/search?contains=Sai%2C+Master+Thopterist&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Sai%2C+Master+Thopterist","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Sai%2C+Master+Thopterist","https://shop.tcgplayer.com/product/productsearch?id=169105&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Sai-Master-Thopterist?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68299?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","related_card","d0044cd9-2136-423e-aa2a-829e8f007535","token","Thopter","Token Artifact Creature — Thopter","https://api.scryfall.com/cards/d0044cd9-2136-423e-aa2a-829e8f007535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","card","3a55f484-5734-469c-8d41-95ce44473ec1","3e400e13-6cae-45e6-b5cc-5b5f9d74dec5","447206","68301","67820","169465","Salvager of Secrets","en","2018-07-13","https://api.scryfall.com/cards/3a55f484-5734-469c-8d41-95ce44473ec1","https://scryfall.com/card/m19/70/salvager-of-secrets?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/70.jpg?1531451447","https://img.scryfall.com/cards/normal/en/m19/70.jpg?1531451447","https://img.scryfall.com/cards/large/en/m19/70.jpg?1531451447","https://img.scryfall.com/cards/png/en/m19/70.png?1531451447","https://img.scryfall.com/cards/art_crop/en/m19/70.jpg?1531451447","https://img.scryfall.com/cards/border_crop/en/m19/70.jpg?1531451447","{3},{U},{U}","5.0","Creature — Merfolk Wizard","When Salvager of Secrets enters the battlefield, return target instant or sorcery card from your graveyard to your hand.","","2","2","U","","","U","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/3a55f484-5734-469c-8d41-95ce44473ec1/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A3e400e13-6cae-45e6-b5cc-5b5f9d74dec5&unique=prints","70","False","common","The greatest treasure of the deep is an echo from above.","05b983f5-abc5-4d45-aaff-c6cf24351399","Lars Grant-West","black","2015","","False","False","3235","0.06","0.21","0.05","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447206","https://decks.tcgplayer.com/magic/deck/search?contains=Salvager+of+Secrets&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Salvager+of+Secrets","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Salvager+of+Secrets","https://shop.tcgplayer.com/product/productsearch?id=169465&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Salvager-of-Secrets?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68301?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","59715c84-8eed-41ad-aaf9-cfcce4445254","c2c1e44c-2a19-466f-a6d5-4cb71a940b86","450243","68125","68274","168634","Sarkhan, Dragonsoul","en","2018-07-13","https://api.scryfall.com/cards/59715c84-8eed-41ad-aaf9-cfcce4445254","https://scryfall.com/card/m19/296/sarkhan-dragonsoul?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/296.jpg?1531452039","https://img.scryfall.com/cards/normal/en/m19/296.jpg?1531452039","https://img.scryfall.com/cards/large/en/m19/296.jpg?1531452039","https://img.scryfall.com/cards/png/en/m19/296.png?1531452039","https://img.scryfall.com/cards/art_crop/en/m19/296.jpg?1531452039","https://img.scryfall.com/cards/border_crop/en/m19/296.jpg?1531452039","{4},{R},{R}","6.0","Legendary Planeswalker — Sarkhan","+2: Sarkhan, Dragonsoul deals 1 damage to each opponent and each creature your opponents control.\n−3: Sarkhan, Dragonsoul deals 4 damage to target player or planeswalker.\n−9: Search your library for any number of Dragon creature cards, put them onto the battlefield, then shuffle your library.","5","","","R","","","R","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","False","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/59715c84-8eed-41ad-aaf9-cfcce4445254/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ac2c1e44c-2a19-466f-a6d5-4cb71a940b86&unique=prints","296","False","mythic","","94a52034-4ea5-477d-b32b-8622fdc60e0a","Yongjae Choi","black","2015","","False","False","4417","null","10.69","4.75","null","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=450243","https://decks.tcgplayer.com/magic/deck/search?contains=Sarkhan%2C+Dragonsoul&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Sarkhan%2C+Dragonsoul","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Sarkhan%2C+Dragonsoul","https://shop.tcgplayer.com/product/productsearch?id=168634&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Sarkhan-Dragonsoul?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68125?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","3553a70e-75de-4a8c-9b20-92cd4a317101","074cbe14-a0c8-4772-955a-b4052333d6ce","447290","68469","67988","169156","Sarkhan, Fireblood","en","2018-07-13","https://api.scryfall.com/cards/3553a70e-75de-4a8c-9b20-92cd4a317101","https://scryfall.com/card/m19/154/sarkhan-fireblood?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/154.jpg?1531452571","https://img.scryfall.com/cards/normal/en/m19/154.jpg?1531452571","https://img.scryfall.com/cards/large/en/m19/154.jpg?1531452571","https://img.scryfall.com/cards/png/en/m19/154.png?1531452571","https://img.scryfall.com/cards/art_crop/en/m19/154.jpg?1531452571","https://img.scryfall.com/cards/border_crop/en/m19/154.jpg?1531452571","{1},{R},{R}","3.0","Legendary Planeswalker — Sarkhan","+1: You may discard a card. If you do, draw a card.\n+1: Add two mana in any combination of colors. Spend this mana only to cast Dragon spells.\n−7: Create four 5/5 red Dragon creature tokens with flying.","3","","","R","","","R","","","related_card","3553a70e-75de-4a8c-9b20-92cd4a317101","combo_piece","Sarkhan, Fireblood","Legendary Planeswalker — Sarkhan","https://api.scryfall.com/cards/3553a70e-75de-4a8c-9b20-92cd4a317101","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/3553a70e-75de-4a8c-9b20-92cd4a317101/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A074cbe14-a0c8-4772-955a-b4052333d6ce&unique=prints","154","False","mythic","","c8667338-2732-428c-8bd7-3aa9c404f573","Grzegorz Rutkowski","black","2015","","False","False","1963","6.31","14.25","6.05","0.40","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447290","https://decks.tcgplayer.com/magic/deck/search?contains=Sarkhan%2C+Fireblood&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Sarkhan%2C+Fireblood","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Sarkhan%2C+Fireblood","https://shop.tcgplayer.com/product/productsearch?id=169156&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Sarkhan-Fireblood?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68469?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","related_card","2ec9eae0-2c0b-4225-8fa5-96f04a239d47","token","Dragon","Token Creature — Dragon","https://api.scryfall.com/cards/2ec9eae0-2c0b-4225-8fa5-96f04a239d47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","card","b96a7320-089a-4a7e-813f-49ca1620df76","2a08d878-7816-4d0a-9532-4f2d3c8eee90","450245","68129","68278","169162","Sarkhan's Dragonfire","en","2018-07-13","https://api.scryfall.com/cards/b96a7320-089a-4a7e-813f-49ca1620df76","https://scryfall.com/card/m19/298/sarkhans-dragonfire?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/298.jpg?1531452056","https://img.scryfall.com/cards/normal/en/m19/298.jpg?1531452056","https://img.scryfall.com/cards/large/en/m19/298.jpg?1531452056","https://img.scryfall.com/cards/png/en/m19/298.png?1531452056","https://img.scryfall.com/cards/art_crop/en/m19/298.jpg?1531452056","https://img.scryfall.com/cards/border_crop/en/m19/298.jpg?1531452056","{3},{R},{R}","5.0","Sorcery","Sarkhan's Dragonfire deals 3 damage to any target.\nLook at the top five cards of your library. You may reveal a red card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.","","","","R","","","R","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","False","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/b96a7320-089a-4a7e-813f-49ca1620df76/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A2a08d878-7816-4d0a-9532-4f2d3c8eee90&unique=prints","298","False","rare","""I am most myself when I am least human.""","8216461e-40b5-4aa0-a8be-ff9d24504300","Daarken","black","2015","","False","False","10294","0.39","null","0.23","null","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=450245","https://decks.tcgplayer.com/magic/deck/search?contains=Sarkhan%27s+Dragonfire&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Sarkhan%27s+Dragonfire","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Sarkhan%27s+Dragonfire","https://shop.tcgplayer.com/product/productsearch?id=169162&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Sarkhans-Dragonfire?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68129?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","edfa8c8c-8013-46d5-8e80-3d9285fe81c8","c27c9514-7b5a-461a-a109-f8abafd83523","447291","68471","67990","169117","Sarkhan's Unsealing","en","2018-07-13","https://api.scryfall.com/cards/edfa8c8c-8013-46d5-8e80-3d9285fe81c8","https://scryfall.com/card/m19/155/sarkhans-unsealing?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/155.jpg?1531452581","https://img.scryfall.com/cards/normal/en/m19/155.jpg?1531452581","https://img.scryfall.com/cards/large/en/m19/155.jpg?1531452581","https://img.scryfall.com/cards/png/en/m19/155.png?1531452581","https://img.scryfall.com/cards/art_crop/en/m19/155.jpg?1531452581","https://img.scryfall.com/cards/border_crop/en/m19/155.jpg?1531452581","{3},{R}","4.0","Enchantment","Whenever you cast a creature spell with power 4, 5, or 6, Sarkhan's Unsealing deals 4 damage to any target.\nWhenever you cast a creature spell with power 7 or greater, Sarkhan's Unsealing deals 4 damage to each opponent and each creature and planeswalker they control.","","","","R","","","R","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/edfa8c8c-8013-46d5-8e80-3d9285fe81c8/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ac27c9514-7b5a-461a-a109-f8abafd83523&unique=prints","155","False","rare","","1fd38cbb-2af8-4f7e-952f-93679c710f96","Daarken","black","2015","","False","False","1670","0.54","1.86","0.33","0.02","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447291","https://decks.tcgplayer.com/magic/deck/search?contains=Sarkhan%27s+Unsealing&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Sarkhan%27s+Unsealing","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Sarkhan%27s+Unsealing","https://shop.tcgplayer.com/product/productsearch?id=169117&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Sarkhans-Unsealing?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68471?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
